,0
https://safebooru.org/index.php?page=post&s=view&id=3497580,"['hololive', 'kantai collection', 'subaru duck', 'sixten', '1girl', 'bangs', 'bird', 'black hair', 'blouse', 'blue skirt', 'brown sailor collar', 'brown serafuku', 'brown shirt', 'brown shorts', 'cowboy shot', 'crossover', 'duck', 'english commentary', 'frilled blouse', 'green eyes', 'long sleeves', 'look-alike', 'mannequin', 'mogami (kancolle)', 'multicolored', 'multicolored background', 'one-hour drawing challenge', 'orange neckwear', 'plaid', 'plaid skirt', 'remodel (kantai collection)', 'sailor collar', 'school uniform', 'serafuku', 'shirt', 'short hair', 'shorts', 'skirt', 'standing', 'swept bangs', 'white blouse']"
https://safebooru.org/index.php?page=post&s=view&id=3497610,"['hololive', 'himemori luna', 'kukie-nyan', '1girl', '^ ^', 'ahoge', 'blue dress', 'blush stickers', 'bu-n', 'candy hair ornament', 'chibi', 'closed eyes', 'crown', 'dress', 'english commentary', 'food-themed hair ornament', 'gradient hair', 'hair ornament', 'hairclip', 'mini crown', 'multicolored hair', 'official alternate costume', 'open mouth', 'outstretched arms', 'pink hair', 'princess', 'purple hair', 'sailor dress', 'short hair', 'sleeveless', 'sleeveless dress', 'smile', 'solo', 'spread arms', 'star (symbol)', 'star print', 'tilted headwear', 'twitter username', 'virtual youtuber', '|d']"
https://safebooru.org/index.php?page=post&s=view&id=3497573,"['princess connect!', 'chieru (princess connect!)', 'chloe (princess connect!)', 'yuni (princess connect!)', '3girls', 'ahoge', 'ball', 'blonde hair', 'braid', 'collarbone', 'defeat', 'elf', 'focused', 'hair ornament', 'highres', 'japanese clothes', 'kimono', 'multiple girls', 'mushi hara', 'paddle', 'pink hair', 'pointy ears', 'redhead', 'simple background', 'star (symbol)', 'star hair ornament', 'surprised', 'table tennis', 'table tennis ball', 'table tennis paddle', 'taunting', 'tiara', 'twin braids', 'twintails', 'yellow eyes', 'yukata', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3497583,"['touhou', 'ibuki suika', 'artist request', '1girl', 'bangs', 'barefoot', 'blonde hair', 'blue ribbon', 'horn ornament', 'horn ribbon', 'horns', 'ribbon', 'skirt', 'solo', 'sword', 'weapon']"
https://safebooru.org/index.php?page=post&s=view&id=3497597,"['elsword', 'zhongli (genshin impact)', 'chirao (tirao777)', '2boys', 'abs', 'bangs', 'black gloves', 'black hair', 'brown hair', 'closed mouth', 'collared shirt', 'cross', 'cross necklace', 'crossover', 'cyborg', 'diamond-shaped pupils', 'diamond (shape)', 'earrings', 'eyeliner', 'eyeshadow', 'flower', 'formal', 'gloves', 'glowing', 'gradient hair', 'hair between eyes', 'hair tie', 'highres', 'holding', 'holding flower', 'jacket', 'jewelry', 'long hair', 'long sleeves', 'looking at viewer', 'makeup', 'mechanical arms', 'messy hair', 'multicolored hair', 'multiple boys', 'necklace', 'necktie', 'open mouth', 'orange hair', 'ponytail', 'rage hearts (elsword)', 'raven cronwell', 'red eyeshadow', 'scar', 'scar on chest', 'shirt', 'simple background', 'single earring', 'single mechanical arm', 'smile', 'suit', 'symbol-shaped pupils', 'tassel', 'tassel earrings', 'toned', 'toned male', 'upper body', 'vest', 'white background', 'white hair', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3552870,"['tokyo ghoul', 'kaneki ken', '1boy', 'bangs', 'close-up', 'face', 'grey eyes', 'grey hair', 'highres', 'looking at viewer', 'male focus', 'mismatched sclera', 'parted lips', 'red eyes', 'short hair', 'simple background', 'smile', 'solo', 'teeth', 'tomato (akait0mat0)', 'upper body', 'white background', 'white hair']"
https://safebooru.org/index.php?page=post&s=view&id=3552865,"['genshin impact', 'kfc', 'noelle (genshin impact)', '1girl', 'apron', 'ascot', 'bangs', 'beret', 'black dress', 'black headwear', 'blush', 'bow', 'braid', 'breasts', 'cowboy shot', 'cup', 'dress', 'drinking', 'eyebrows visible through hair', 'green eyes', 'hands up', 'hat', 'highres', 'holding', 'holding cup', 'kuweichuanxin jr', 'long sleeves', 'looking at viewer', 'medium breasts', 'medium hair', 'official alternate costume', 'pantyhose', 'puffy long sleeves', 'puffy sleeves', 'red bow', 'red neckwear', 'silver hair', 'simple background', 'solo', 'standing', 'white apron', 'white background', 'white legwear']"
https://safebooru.org/index.php?page=post&s=view&id=3552883,"['original', '1girl', 'animal ears', 'ass', 'back', 'backboob', 'bare shoulders', 'black panties', 'breasts', 'bunny tail', 'dark skin', 'from behind', 'highres', 'laundromat', 'laundry', 'long hair', 'multicolored hair', 'muscular female', 'panties', 'streaked hair', 'tail', 'thighs', 'thong', 'toned', 'ujac', 'underwear', 'white hair', 'muscular', 'rabbit ears']"
https://safebooru.org/index.php?page=post&s=view&id=3552869,"['mahou shoujo madoka magica', 'miki sayaka', 'bangs', 'blouse', 'blue background', 'blue eyes', 'blue hair', 'blue ribbon', 'blue skirt', 'closed mouth', 'floral background', 'flower', 'gloves', 'hair flower', 'hair ornament', 'hair ribbon', 'ribbon', 'ruru (rurumagi)', 'short hair', 'short sleeves', 'skirt', 'white blouse', 'white gloves']"
https://safebooru.org/index.php?page=post&s=view&id=3552897,"['fate/grand order', 'fate (series)', 'sezoku', '1girl', 'armpits', 'bangs', 'bare shoulders', 'black dress', 'blonde hair', 'breasts', 'dress', 'gauntlets', 'gawain (fairy knight) (fate)', 'green eyes', 'heterochromia', 'highres', 'horns', 'kneeling', 'large breasts', 'leaning forward', 'long hair', 'looking at viewer', 'outstretched arm', 'pelvic curtain', 'red eyes', 'sideboob', 'single gauntlet', 'thighs']"
https://safebooru.org/index.php?page=post&s=view&id=3552867,"['chainsaw man', 'power (chainsaw man)', 'sak (lemondisk)', '+ +', '1girl', 'blonde hair', 'breasts', 'business suit', 'crosshair pupils', 'demon girl', 'demon horns', 'eyebrows visible through hair', 'formal', 'highres', 'horns', 'jacket', 'large breasts', 'long hair', 'looking at viewer', 'necktie', 'open clothes', 'open jacket', 'red eyes', 'red horns', 'sharp teeth', 'standing', 'suit', 'teeth', 'tongue', 'tongue out', 'upper body', 'yellow background']"
https://safebooru.org/index.php?page=post&s=view&id=3552901,"['fate/apocrypha', 'fate/grand order', 'fate (series)', 'astolfo (fate)', 'foxvulpine', '1boy', 'black bow', 'black legwear', 'black neckwear', 'bow', 'braid', 'cape', 'crown', 'eyebrows visible through hair', 'eyes visible through hair', 'fur trim', 'garter straps', 'gauntlets', 'hair bow', 'happy', 'heart', 'highres', 'long hair', 'looking at viewer', 'male focus', 'mini crown', 'multicolored hair', 'open mouth', 'otoko no ko', 'pink hair', 'red cape', 'single braid', 'smile', 'solo', 'streaked hair', 'thigh-highs', 'weapon', 'white hair', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3552864,"['original', '1girl', 'artist name', 'breasts', 'bright pupils', 'closed mouth', 'geforce rtx 3090', 'hair between eyes', 'heart', 'highres', 'holding', 'huge breasts', 'interlocked mars and venus symbols', 'light blush', 'light brown hair', 'long hair', 'mars symbol', 'nvidia', 'ponytail', 'sidelocks', 'smile', 'solo', 'sweater', 'turtleneck', 'turtleneck sweater', 'venus symbol', 'video card', 'white background', 'white pupils', 'z666ful']"
https://safebooru.org/index.php?page=post&s=view&id=3552872,"['kantai collection', '1girl', 'ball', 'beachball', 'bikini', 'blonde hair', 'braid', 'braided bangs', 'braided bun', 'breasts', 'driftkingtw', 'holding', 'holding ball', 'holding beachball', 'medium breasts', 'official alternate costume', 'perth (kancolle)', 'sarong', 'sitting', 'solo', 'striped', 'striped bikini', 'swimsuit', 'wariza', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3552885,"['hololive', 'akai haato', '1girl', 'aqua eyes', 'bangs', 'black footwear', 'blonde hair', 'blush', 'bound', 'bound wrists', 'chain', 'collar', 'eyebrows visible through hair', 'hair ornament', 'hair ribbon', 'hairclip', 'heart', 'heart hair ornament', 'highres', 'long hair', 'looking at viewer', 'mouth hold', 'pet play', 'ribbon', 'sakren', 'solo', 'squatting', 'thigh-highs', 'thigh strap', 'virtual youtuber']"
https://safebooru.org/index.php?page=post&s=view&id=3457674,"['k-on!', 'hirasawa yui', 'atu', '1girl', ':o', 'alternate hairstyle', 'black neckwear', 'black ribbon', 'blue eyes', 'blush', 'bow', 'bowtie', 'braid', 'brown hair', 'crown braid', 'cupcake', 'food', 'frilled shirt', 'frills', 'hair between eyes', 'hair ornament', 'hair ribbon', 'hairclip', 'high-waist skirt', 'highres', 'holding', 'holding spoon', 'holding tray', 'lolita fashion', 'long sleeves', 'open mouth', 'pinstripe pattern', 'pinstripe skirt', 'puffy sleeves', 'ribbon', 'shirt', 'short hair', 'skirt', 'solo', 'spoon', 'striped', 'tareme', 'tray', 'twitter username', 'upper teeth', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3457694,"['original', '1girl', 'bandaid', 'bandaid on nose', 'black hair', 'brown eyes', 'helmet', 'lazy eye', 'long hair', 'parted lips', 'shichigoro756', 'solo', 'star (symbol)', 'upper body']"
https://safebooru.org/index.php?page=post&s=view&id=3457702,"['1girl', 'apron', 'bare shoulders', 'blush', 'breasts', 'cooking', 'double bun', 'dress', 'gradient hair', 'grey hair', 'hair ornament', 'hairclip', 'headgear', 'highres', 'hinakurukuru', 'honey strap', 'large breasts', 'looking at breasts', 'multicolored hair', 'off shoulder', 'one eye closed', 'pink hair', 'pointy ears', 'red eyes', 'short hair', 'solo', 'spaghetti strap', 'spatula', 'suou patra', 'valentine', 'virtual youtuber', 'white apron', 'white dress']"
https://safebooru.org/index.php?page=post&s=view&id=3457679,"['vocaloid', 'hatsune miku', '1girl', 'bare shoulders', 'blush', 'breasts', 'cowboy shot', 'funa (sakana)', 'green eyes', 'green hair', 'green nails', 'green neckwear', 'grey background', 'hair between eyes', 'highres', 'leaning forward', 'nail polish', 'necktie', 'open mouth', 'own hands together', 'pleated skirt', 'shirt', 'skirt', 'sleeveless', 'sleeveless shirt', 'small breasts', 'solo', 'twintails', 'white shirt', 'white skirt']"
https://safebooru.org/index.php?page=post&s=view&id=3457692,"['resident evil', 'resident evil 1', 'resident evil 2', 'resident evil 3', 'chris redfield', 'jill valentine', 'nagare', '1girl', '2boys', 'bare shoulders', 'blonde hair', 'blue eyes', 'brown hair', 'closed mouth', 'curtained hair', 'fingerless gloves', 'gloves', 'leon s. kennedy', 'looking at viewer', 'multiple boys', 'police', 'police uniform', 'short hair', 'smile', 'uniform']"
https://safebooru.org/index.php?page=post&s=view&id=3457699,"['umamusume', 'nekoume', '2girls', 'black footwear', 'black hair', 'black vest', 'blue pants', 'blush', 'bunny pose', 'ear blush', 'embarrassed', 'happy meek (umamusume)', 'highres', 'kiryuin aoi', 'long sleeves', 'looking at viewer', 'medium hair', 'multiple girls', 'open mouth', 'pants', 'shirt', 'shoes', 'simple background', 'solo focus', 'vest', 'white background', 'white shirt', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3457672,"['k-on!', 'yurucamp', 'kagamihara nadeshiko', 'atu', '1girl', ':o', 'bangs', 'blazer', 'blue jacket', 'blue ribbon', 'blue skirt', 'blush', 'collar', 'cowboy shot', 'dress shirt', 'hair between eyes', 'highres', 'jacket', 'looking at viewer', 'low twintails', 'neck ribbon', 'open mouth', 'pleated skirt', 'ribbon', 'sakuragaoka high school uniform', 'school uniform', 'scrunchie', 'shirt', 'skirt', 'sleeves past wrists', 'solo', 'tareme', 'twintails', 'twitter username', 'uniform', 'upper teeth', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3457668,"['yurucamp', 'chikuwa (yurucamp)', 'inuyama aoi', 'kagamihara nadeshiko', 'oogaki chiaki', 'saitou ena', 'shima rin', 'atu', '5girls', 'beanie', 'blush', 'coat', 'dog', 'eye contact', 'hat', 'looking at another', 'multiple girls', 'scarf', 'twitter username', 'winter clothes']"
https://safebooru.org/index.php?page=post&s=view&id=3457689,"['umamusume', 'nekoume', '1girl', 'animal ears', 'aran sweater', 'blue bow', 'blue jacket', 'blurry', 'blurry background', 'blush', 'bow', 'brown hair', 'closed mouth', 'depth of field', 'facing viewer', 'field', 'fingernails', 'grass wonder (umamusume)', 'hair bow', 'hands up', 'highres', 'horse ears', 'horse tail', 'jacket', 'long hair', 'open clothes', 'open jacket', 'pleated skirt', 'shirt', 'skirt', 'smile', 'solo', 'standing', 'sweater', 'sweater jacket', 'tail', 'white background', 'white shirt', 'yellow skirt']"
https://safebooru.org/index.php?page=post&s=view&id=3457703,"['girls frontline', 'ksvk (girls frontline)', 'pandea work', '3girls', 'ahoge', 'animal ears', 'anniversary', 'bangs', 'bare shoulders', 'blonde hair', 'blue eyes', 'blue hair', 'booth', 'breasts', 'clapping', 'closed eyes', 'cup', 'dp-12 (girls frontline)', 'drinking glass', 'duck (food)', 'earrings', 'food', 'gradient eyes', 'green eyes', 'grey hair', 'hair between eyes', 'hair ornament', 'hair tie', 'hand on own face', 'highres', 'jewelry', 'kolibri (girls frontline)', 'large breasts', 'long hair', 'messy hair', 'motion blur', 'multicolored', 'multicolored eyes', 'multicolored hair', 'multiple girls', 'nail polish', 'open mouth', 'short hair', 'sleeveless', 'smile', 'streaked hair', 'watch', 'waving arm', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3413788,"['evangelion: 3.0 you can (not) redo', 'neon genesis evangelion', 'rebuild of evangelion', 'shikinami asuka langley', 'souryuu asuka langley', 'zucchini', '1girl', 'blue eyes', 'eyepatch', 'ground', 'hair ornament', 'long hair', 'looking at viewer', 'one-piece swimsuit', 'orange hair', 'red swimsuit', 'shiny', 'shiny hair', 'solo', 'standing', 'stretch', 'swimsuit', 'twintails', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3413804,"['touhou', 'hata no kokoro', 'tsukimirin', '1girl', 'alternate hairstyle', 'aqua shirt', 'bow', 'bowtie', 'bright pupils', 'bubble skirt', 'circle', 'closed mouth', 'cowboy shot', 'cross', 'eyebrows visible through hair', 'fox mask', 'green nails', 'hair between eyes', 'highres', 'long sleeves', 'looking at viewer', 'mask', 'multicolored', 'multicolored nails', 'orange skirt', 'pink eyes', 'plaid', 'plaid shirt', 'purple bow', 'purple nails', 'purple neckwear', 'red nails', 'shirt', 'simple background', 'skirt', 'solo', 'standing', 'star (symbol)', 'triangle', 'twintails', 'white background', 'white pupils', 'yellow nails']"
https://safebooru.org/index.php?page=post&s=view&id=3413791,"['touhou', 'izayoi sakuya', 'reisen udongein inaba', '2girls', 'alternate costume', 'animal ears', 'animal print', 'apron', 'blush', 'breasts', 'broken', 'bunny print', 'crescent', 'crescent pin', 'enmaided', 'long hair', 'long sleeves', 'maid', 'maid apron', 'medium breasts', 'multiple girls', 'necktie', 'purple hair', 'red eyes', 'solarisu', 'tears', 'white neckwear', 'rabbit ears']"
https://safebooru.org/index.php?page=post&s=view&id=3413780,"['gundam', 'gundam build divers re:rise', 'may (gundam build divers re:rise)', 'ass', 'bangs', 'black bodysuit', 'black hair', 'bodysuit', 'breasts', 'cowboy shot', 'floating hair', 'frown', 'green eyes', 'gundam build divers', 'hair between eyes', 'highres', 'jungle', 'large breasts', 'long hair', 'looking to the side', 'nature', 'open hand', 'shrug (clothing)', 'skin tight', 'sleeves past wrists', 'yotsuyama (yomo8ama)']"
https://safebooru.org/index.php?page=post&s=view&id=3413785,"['kimetsu no yaiba', 'kochou shinobu', '1girl', 'back', 'bangs', 'black hair', 'bug', 'butterfly', 'butterfly hair ornament', 'butterfly on hand', 'from behind', 'hair ornament', 'hand up', 'haori', 'highres', 'insect', 'japanese clothes', 'looking to the side', 'medium hair', 'off shoulder', 'purple butterfly', 'sidelocks', 'single bare shoulder', 'solo', 'tooku0', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3413807,"['arknights', '1girl', '9degree', 'bare shoulders', 'blood', 'blood on face', 'blood stain', 'demon girl', 'demon horns', 'dress', 'highres', 'holding', 'holding weapon', 'horns', 'kneehighs', 'long hair', 'redhead', 'sharp teeth', 'solo', 'surtr (arknights)', 'teeth', 'weapon', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3413802,"['kantai collection', 'haruna (kancolle)', 'hiei (kancolle)', 'kongou (kancolle)', 'konishi (koconatu)', '4girls', 'ahoge', 'bare shoulders', 'black eyes', 'black hair', 'black skirt', 'brown eyes', 'brown hair', 'detached sleeves', 'double bun', 'eyebrows visible through hair', 'food', 'glasses', 'green-framed eyewear', 'green skirt', 'hair between eyes', 'hair ornament', 'hairband', 'hairclip', 'headgear', 'holding', 'japanese clothes', 'kirishima (kancolle)', 'long hair', 'muffin', 'multiple girls', 'nontraditional miko', 'open mouth', 'ribbon-trimmed sleeves', 'ribbon trim', 'short hair', 'skirt', 'smile', 'snack', 'strawberry shortcake', 'wide sleeves', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3413812,"['kantai collection', 'ashigara (kancolle)', '1girl', 'belt', 'belt buckle', 'black belt', 'black skirt', 'brown eyes', 'brown hair', 'buckle', 'gloves', 'hair between eyes', 'hairband', 'highres', 'jacket', 'juliet sleeves', 'kasumi (skchkko)', 'long hair', 'long sleeves', 'military', 'military uniform', 'open mouth', 'pantyhose', 'pencil skirt', 'puffy sleeves', 'purple jacket', 'remodel (kantai collection)', 'skirt', 'smile', 'solo', 'uniform', 'white gloves', 'white hairband', 'white legwear']"
https://safebooru.org/index.php?page=post&s=view&id=3413783,"['fate/grand order', 'fate (series)', 'anastasia (fate)', 'oda nobunaga (fate) (all)', 'oda nobunaga (swimsuit berserker) (fate)', 'nyakelap', '3girls', 'black hair', 'blue eyes', 'breasts', 'cellphone', 'dress', 'guitar', 'hair ribbon', 'headband', 'headpiece', 'highres', 'instrument', 'long hair', 'marie antoinette (fate)', 'multiple girls', 'music', 'phone', 'playing instrument', 'ribbon', 'silver hair', 'sitting', 'smartphone', 'twintails', 'very long hair', 'white dress']"
https://safebooru.org/index.php?page=post&s=view&id=3413813,"['umamusume', 'trainer (umamusume)', 'shiratama (shiratamaco)', '1boy', '1girl', ':d', '^ ^', 'animal ears', 'arm hug', 'bangs', 'black pants', 'black ribbon', 'blurry', 'blurry background', 'blush', 'brown hair', 'closed eyes', 'collared shirt', 'depth of field', 'ear ribbon', 'eyebrows visible through hair', 'frilled skirt', 'frills', 'hair between eyes', 'heart', 'highres', 'horse ears', 'horse girl', 'horse tail', 'long sleeves', 'mayano top gun', 'open mouth', 'out of frame', 'pants', 'pleated skirt', 'puffy short sleeves', 'puffy sleeves', 'purple shirt', 'ribbon', 'school uniform', 'serafuku', 'shirt', 'short sleeves', 'skirt', 'smile', 'solo focus', 'tail', 'tree', 'white shirt', 'white skirt']"
https://safebooru.org/index.php?page=post&s=view&id=3467185,"['hololive', 'hololive english', 'mori calliope', 'inari (ambercrown)', '1girl', ':o', 'ass visible through thighs', 'black pants', 'blush', 'breasts', 'cowboy shot', 'eyebrows visible through hair', 'foreshortening', 'highres', 'large breasts', 'long hair', 'looking at viewer', 'midriff', 'navel', 'pants', 'pink eyes', 'pink hair', 'simple background', 'skull and crossbones', 'solo', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3467194,"['kantai collection', '1girl', 'armor', 'ass', 'black hair', 'black panties', 'blue eyes', 'fingerless gloves', 'gloves', 'hair ribbon', 'highres', 'katsuragi (kancolle)', 'kurage ituki', 'long hair', 'looking at viewer', 'midriff', 'multiple views', 'panties', 'pleated skirt', 'ponytail', 'ribbon', 'simple background', 'single glove', 'skirt', 'smile', 'thigh-highs', 'underwear', 'white background', 'white skirt']"
https://safebooru.org/index.php?page=post&s=view&id=3467180,"['touhou', 'yorigami shion', '1girl', 'greyscale', 'long hair', 'monochrome', 'nobori ranzu', 'pen']"
https://safebooru.org/index.php?page=post&s=view&id=3467196,"['fate/grand order', 'fate (series)', 'okita souji (fate)', 'okita souji (fate) (all)', '1girl', 'alternate costume', 'apron', 'black bow', 'blonde hair', 'bow', 'breasts', 'frilled apron', 'frills', 'hair bow', 'half updo', 'heart', 'highres', 'japanese clothes', 'kimono', 'maid apron', 'maid day', 'maid headdress', 'matsuba moco', 'red kimono', 'small breasts', 'solo', 'valentine', 'wa maid', 'white apron', 'wide sleeves', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3467192,"['original', 'kemomimi-chan (naga u)', 'naga u', '1girl', 'alternate costume', 'animal ears', 'apron', 'bangs', 'bell', 'black dress', 'blonde hair', 'blush', 'brown collar', 'bucket', 'closed mouth', 'collar', 'double bun', 'dress', 'enmaided', 'eyebrows visible through hair', 'fox ears', 'fox girl', 'fox tail', 'hair between eyes', 'highres', 'jingle bell', 'juliet sleeves', 'long sleeves', 'looking at viewer', 'maid', 'maid apron', 'maid headdress', 'neck bell', 'no shoes', 'puffy sleeves', 'rag', 'sidelocks', 'sitting', 'sleeves past fingers', 'sleeves past wrists', 'soles', 'solo', 'spill', 'tail', 'thigh-highs', 'wariza', 'water', 'white apron', 'white legwear', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3467205,"['niconico', '4boys', 'aho no sakata', 'blonde hair', 'brown hair', 'casino', 'coin', 'green eyes', 'hat', 'hatoka ra5', 'highres', 'money', 'multiple boys', 'purple hair', 'red eyes', 'redhead', 'senra (singer)', 'shima (niconico)', 'shirt', 'tongue', 'tongue out', 'urashimasakatasen', 'uratanuki', 'utaite (singer)', 'yellow eyes', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3467184,"['touhou', 'yasaka kanako', '1girl', 'asuzemu', 'blush', 'breasts', 'cup', 'dress', 'grin', 'hand up', 'holding', 'holding cup', 'large breasts', 'looking at viewer', 'one eye closed', 'pink eyes', 'purple hair', 'red dress', 'rope', 'scarf', 'shimenawa', 'short hair', 'simple background', 'smile', 'solo', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3467189,"['touhou', 'remilia scarlet', '60mai', '1girl', '^ ^', 'bangs', 'baskin-robbins', 'bat wings', 'blue hair', 'blush', 'closed eyes', 'eating', 'eyebrows visible through hair', 'facing viewer', 'fang', 'fang out', 'food', 'hair between eyes', 'hat', 'ice cream', 'medium hair', 'mob cap', 'musical note', 'puffy short sleeves', 'puffy sleeves', 'short sleeves', 'single wrist cuff', 'smile', 'solo', 'spoken musical note', 'spoon', 'upper body', 'wings']"
https://safebooru.org/index.php?page=post&s=view&id=3467179,"['kantai collection', 'yamato (kancolle)', 'shizuki michiru', '1girl', 'alternate costume', 'apron', 'black dress', 'brown eyes', 'brown hair', 'cherry blossoms', 'dress', 'enmaided', 'flower', 'frilled apron', 'frills', 'full body', 'hair flower', 'hair ornament', 'holding', 'holding tray', 'long hair', 'maid', 'maid apron', 'maid day', 'maid headdress', 'puffy short sleeves', 'puffy sleeves', 'short sleeves', 'sidelocks', 'solo', 'speech bubble', 'tray', 'very long hair', 'waist apron', 'white apron', 'white legwear']"
https://safebooru.org/index.php?page=post&s=view&id=3467204,"['genshin impact', 'sucrose (genshin impact)', '1girl', ':d', 'apron', 'aqua hair', 'bangs', 'black-framed eyewear', 'black dress', 'blush', 'brown eyes', 'cheli (kso1564)', 'collared dress', 'crossed bangs', 'dress', 'eyebrows visible through hair', 'flying sweatdrops', 'glasses', 'hair between eyes', 'hands up', 'juliet sleeves', 'long hair', 'long sleeves', 'maid', 'maid apron', 'maid headdress', 'neck ribbon', 'open mouth', 'puffy sleeves', 'red ribbon', 'ribbon', 'semi-rimless eyewear', 'simple background', 'smile', 'solo', 'under-rim eyewear', 'very long hair', 'white apron', 'white background', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3567731,"['danganronpa (series)', 'danganronpa v3: killing harmony', 'harukawa maki', '2girls', 'bad perspective', 'bangs', 'bell', 'black hair', 'black ribbon', 'black skirt', 'blunt bangs', 'bow', 'breasts', 'brown eyes', 'brown hair', 'buttons', 'chabashira tenko', 'chabashira tenko (cosplay)', 'collarbone', 'contrapposto', 'cosplay', 'costume switch', 'crossed arms', 'double-breasted', 'foreshortening', 'grey choker', 'hair ornament', 'hair ribbon', 'hairband', 'hairclip', 'hands up', 'harukawa maki (cosplay)', 'heart', 'highres', 'layered skirt', 'long hair', 'long sleeves', 'low twintails', 'midriff', 'mole', 'mole under eye', 'mole under mouth', 'multiple girls', 'neck bell', 'plaid', 'plaid skirt', 'red eyes', 'red skirt', 'ribbon', 'school uniform', 'sema (vivaviva 02)', 'shiny', 'shiny hair', 'skirt', 'sleeves past elbows', 'small breasts', 'thigh-highs', 'twintails', 'white bow', 'zettai ryouiki']"
https://safebooru.org/index.php?page=post&s=view&id=3567720,"['arknights', 'angelina (arknights)', '1girl', 'angelina (summer flowers) (arknights)', 'animal ears', 'bangs', 'blush', 'brown hair', 'cocktail', 'cup', 'drink', 'drinking glass', 'eyebrows visible through hair', 'fox ears', 'fox girl', 'infection monitor (arknights)', '[email\xa0protected]', 'long hair', 'official alternate costume', 'red eyes', 'solo', 'twintails', 'upper body']"
https://safebooru.org/index.php?page=post&s=view&id=3567704,"['original', 'doushimasho', '1girl', 'bangs', 'black-framed eyewear', 'black footwear', 'breasts', 'brown legwear', 'closed mouth', 'collared shirt', 'dress shirt', 'earrings', 'eyebrows visible through hair', 'glasses', 'grey skirt', 'jewelry', 'lanyard', 'long hair', 'looking at viewer', 'medium breasts', 'mole', 'mole under mouth', 'office lady', 'pantyhose', 'purple background', 'purple hair', 'shirt', 'shoes', 'simple background', 'skirt', 'smile', 'solo', 'stud earrings', 'watch', 'white shirt', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3567715,"['hololive', 'metal slug', 'inugami korone', '1girl', ':3', 'animal ears', 'belt', 'bone hair ornament', 'braid', 'brick wall', 'brown eyes', 'brown hair', 'choker', 'cosplay', 'cowboy shot', 'crop top', 'dog ears', 'dog girl', 'extra ears', 'fang', 'finger on trigger', 'gloves', 'green gloves', 'green shorts', 'gun', 'hair between eyes', 'hair ornament', 'handgun', 'highres', 'midriff', 'navel', 'open mouth', 'pistol', 'pouch', 'shorts', 'smile', 'solo', 'tenbin gashira', 'twin braids', 'vest', 'virtual youtuber', 'weapon']"
https://safebooru.org/index.php?page=post&s=view&id=3567703,"['original', 'doushimasho', '1girl', 'breasts', 'brown legwear', 'collared shirt', 'dress shirt', 'feet out of frame', 'grey background', 'grey skirt', 'lanyard', 'long hair', 'looking at viewer', 'medium breasts', 'mole', 'mole under mouth', 'office lady', 'pantyhose', 'parted lips', 'pencil skirt', 'purple hair', 'shadow', 'shirt', 'skirt', 'smile', 'solo', 'white shirt', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3567719,"['arknights', 'angelina (arknights)', '1girl', 'angelina (summer flowers) (arknights)', 'animal ears', 'arms behind back', 'bangs', 'brown hair', 'closed mouth', 'eyebrows visible through hair', 'fox ears', 'fox girl', 'fox tail', '[email\xa0protected]', 'long hair', 'official alternate costume', 'red eyes', 'solo', 'sunset', 'tail', 'twintails']"
https://safebooru.org/index.php?page=post&s=view&id=3567734,"['arknights', '1girl', 'animal ears', 'bangs', 'bare shoulders', 'beudelb', 'bikini', 'black bikini', 'black ribbon', 'blush', 'closed mouth', 'collarbone', 'cowboy shot', 'extra ears', 'eyebrows visible through hair', 'flat chest', 'fox ears', 'fox girl', 'fox tail', 'grey eyes', 'highres', 'korean commentary', 'looking at viewer', 'navel', 'off-shoulder bikini', 'off shoulder', 'official alternate costume', 'pink hair', 'ribbon', 'see-through', 'short hair', 'side-tie bikini', 'simple background', 'stomach', 'sussurro (arknights)', 'sussurro (summer flowers) (arknights)', 'swimsuit', 'tail', 'white background']"
